CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount
54372,0,0.06557377049180328,0,1,7.0,4,1,0.6000000000000001,0.8,0,3,2,3,0,0.7999999999999999,0.3125,0.33333333333333337,0.06521739130434782,0.6453737038062709
54373,0,0.01639344262295082,0,3,27.0,4,0,0.6000000000000001,0.6000000000000001,2,3,2,3,0,0.2666666666666667,0.125,0.06666666666666667,0.06521739130434782,0.6917443613649651
54374,0,0.4098360655737705,1,1,15.0,4,1,0.6000000000000001,0.8,0,4,1,7,0,0.4,0.1875,0.06666666666666667,0.17391304347826086,0.7689467368226713
54375,1,0.01639344262295082,1,1,10.0,1,0,0.6000000000000001,0.6000000000000001,4,5,2,7,1,0.06666666666666676,0.0625,0.06666666666666667,0.10869565217391304,0.4663835810332625
54376,0,0.24590163934426232,1,3,13.0,4,0,0.8,0.6000000000000001,0,1,2,5,1,0.5333333333333333,0.0625,0.06666666666666667,0.021739130434782608,0.8028247022985323
54377,1,0.01639344262295082,0,3,33.0,5,0,0.6000000000000001,0.8,2,5,2,7,0,0.33333333333333337,0.125,0.06666666666666667,0.043478260869565216,0.5906643281331733
54378,1,0.01639344262295082,2,1,7.0,1,1,0.6000000000000001,0.6000000000000001,4,3,2,2,0,0.2666666666666667,0.0625,0.06666666666666667,0.13043478260869565,0.44795224468445183
54379,0,0.3114754098360656,0,3,13.0,3,0,0.6000000000000001,0.8,0,1,2,8,0,0.13333333333333341,0.375,0.8,0.06521739130434782,0.6574048432259454
54380,0,0.45901639344262296,1,3,10.0,5,0,0.6000000000000001,0.6000000000000001,2,5,1,4,0,0.2666666666666667,0.125,0.06666666666666667,0.13043478260869565,0.5674020739099664
54381,0,0.1639344262295082,1,1,12.0,4,1,0.8,0.6000000000000001,2,4,2,10,0,0.4,0.1875,0.2,0.17391304347826086,0.5666020492938243
54382,0,0.11475409836065574,1,1,11.0,3,0,0.6000000000000001,0.8,4,4,1,8,0,0.7333333333333333,0.0625,0.06666666666666667,0.043478260869565216,0.4653066248192252
54383,0,0.18032786885245902,0,1,18.0,6,1,0.6000000000000001,0.6000000000000001,0,1,1,3,1,0.2666666666666667,0.125,0.06666666666666667,0.17391304347826086,0.7595618326717746
54384,0,0.19672131147540983,1,3,10.0,4,1,0.8,0.6000000000000001,0,3,1,2,0,0.13333333333333341,0.125,0.33333333333333337,0.06521739130434782,0.7110680328625495
54385,0,0.0819672131147541,0,1,7.0,3,1,0.6000000000000001,1.0000000000000002,2,3,1,2,0,0.13333333333333341,0.0625,0.06666666666666667,0.10869565217391304,0.5183236407274069
54386,0,0.5081967213114754,2,1,10.0,4,1,0.8,0.8,4,1,1,5,0,0.4666666666666667,0.0625,0.06666666666666667,0.021739130434782608,0.4516138958121788
54387,0,0.18032786885245902,0,3,11.0,5,1,0.6000000000000001,0.6000000000000001,4,1,1,6,0,0.4666666666666667,0.25,0.33333333333333337,0.19565217391304346,0.4705683251792363
54388,0,0.04918032786885246,0,3,7.0,3,0,0.6000000000000001,0.6000000000000001,0,1,1,3,0,0.2666666666666667,0.3125,0.26666666666666666,0.043478260869565216,0.628265485091849
54389,0,0.14754098360655737,0,3,7.0,5,0,0.8,0.6000000000000001,0,3,2,3,0,0.2666666666666667,0.125,0.06666666666666667,0.06521739130434782,0.655066309732607
54390,1,0.01639344262295082,2,1,25.0,3,1,0.6000000000000001,0.8,4,1,2,3,1,0.20000000000000007,0.0625,0.06666666666666667,0.043478260869565216,0.45813717345149074
54391,0,0.42622950819672134,1,1,9.0,4,0,0.6000000000000001,0.8,4,1,2,9,0,0.33333333333333337,0.1875,0.13333333333333336,0.06521739130434782,0.4834610295701406
54392,0,0.26229508196721313,1,1,11.0,2,1,0.6000000000000001,0.6000000000000001,5,1,1,3,0,0.2666666666666667,0.0625,0.7333333333333334,0.34782608695652173,0.9763992738238099
54393,0,0.5081967213114754,2,2,13.0,3,1,0.6000000000000001,0.6000000000000001,4,3,1,10,0,0.4666666666666667,0.0625,0.13333333333333336,0.06521739130434782,0.45438321179113195
54394,0,0.39344262295081966,1,3,7.0,3,0,0.8,0.6000000000000001,5,1,1,5,0,0.2666666666666667,0.125,0.06666666666666667,0.15217391304347827,0.9851687744238284
54395,1,0.01639344262295082,2,1,21.0,3,1,0.6000000000000001,0.6000000000000001,4,1,1,7,1,0.20000000000000007,0.125,0.06666666666666667,0.10869565217391304,0.4595833717960553
54396,0,0.27868852459016397,1,3,23.0,5,0,0.8,0.6000000000000001,1,1,1,7,1,0.7999999999999999,0.0625,0.06666666666666667,0.21739130434782608,0.8789193513646573
54397,1,0.01639344262295082,1,1,9.0,4,0,0.6000000000000001,0.6000000000000001,4,5,1,9,0,0.6666666666666666,0.125,0.06666666666666667,0.17391304347826086,0.46792208991045875
54398,0,0.42622950819672134,0,3,9.0,4,1,0.8,0.8,5,3,2,3,1,0.2666666666666667,0.125,1.0,0.2826086956521739,0.9713529647066064
54399,0,0.09836065573770492,1,3,11.0,4,0,0.6000000000000001,0.6000000000000001,4,4,1,4,0,0.06666666666666676,0.125,0.06666666666666667,0.06521739130434782,0.5055847872242223
54400,1,0.01639344262295082,1,1,7.0,4,1,0.8,0.8,4,3,2,2,1,0.2666666666666667,0.0625,0.06666666666666667,0.06521739130434782,0.4993999815378935
54401,0,0.21311475409836067,2,1,7.0,3,0,0.8,0.6000000000000001,4,3,1,9,0,0.2666666666666667,0.125,0.06666666666666667,0.06521739130434782,0.45330625557709464
54402,0,0.09836065573770492,0,3,33.0,5,1,0.8,0.6000000000000001,2,1,1,2,0,0.5333333333333333,0.1875,0.13333333333333336,0.06521739130434782,0.5220160620326779
54403,0,0.24590163934426232,1,1,26.0,4,1,0.6000000000000001,0.6000000000000001,2,5,1,4,0,0.4,0.0625,0.06666666666666667,0.021739130434782608,0.47915320471399114
54404,0,0.22950819672131148,1,1,31.0,1,1,0.8,0.6000000000000001,2,1,1,3,0,0.4666666666666667,0.1875,0.26666666666666666,0.17391304347826086,0.4867534385673405
54405,0,0.3114754098360656,1,1,7.0,6,1,0.8,0.2,5,1,1,2,0,0.2666666666666667,0.125,0.06666666666666667,0.17391304347826086,0.9754761684974921
54406,0,0.0819672131147541,0,1,10.0,3,1,0.8,0.6000000000000001,0,3,1,11,0,0.13333333333333341,0.0625,0.13333333333333336,0.06521739130434782,0.8054093972122218
54407,0,0.11475409836065574,1,1,12.0,4,0,0.8,0.8,4,1,1,3,0,0.20000000000000007,0.0625,0.06666666666666667,0.06521739130434782,0.4741992061294194
54408,0,0.13114754098360656,1,1,9.0,4,1,0.6000000000000001,0.8,2,5,1,8,0,0.20000000000000007,0.0625,0.33333333333333337,0.21739130434782608,0.5679251669282132
54409,0,0.18032786885245902,1,1,7.0,3,0,0.6000000000000001,0.8,4,5,1,4,0,0.2666666666666667,0.0625,0.06666666666666667,0.06521739130434782,0.5052463152712391
54410,0,0.3114754098360656,0,1,14.0,4,1,0.8,0.2,2,3,1,6,0,0.4666666666666667,0.125,0.06666666666666667,0.06521739130434782,0.5826025416166651
54411,1,0.01639344262295082,0,1,17.0,3,1,0.8,0.6000000000000001,0,3,1,8,0,0.06666666666666676,0.0625,0.06666666666666667,0.06521739130434782,0.6938059632604079
54412,0,0.21311475409836067,0,1,9.0,2,0,0.8,0.6000000000000001,0,3,2,2,0,1.0,0.4375,0.06666666666666667,0.19565217391304346,0.7211914212745006
54413,0,0.04918032786885246,2,1,22.0,4,1,0.6000000000000001,0.6000000000000001,4,1,2,3,0,0.6,0.125,0.06666666666666667,0.13043478260869565,0.4566294347518385
54414,0,0.26229508196721313,1,1,24.0,4,0,0.6000000000000001,0.2,2,5,2,5,1,0.20000000000000007,0.125,0.06666666666666667,0.06521739130434782,0.5860180313240406
54415,0,0.04918032786885246,1,3,27.0,5,1,0.6000000000000001,0.6000000000000001,2,1,1,4,0,0.2666666666666667,0.125,0.06666666666666667,0.06521739130434782,0.5978953198559955
54416,0,0.01639344262295082,1,1,7.0,4,0,0.8,0.6000000000000001,2,3,1,2,0,0.13333333333333341,0.125,0.06666666666666667,0.06521739130434782,0.5353395489091971
54417,0,0.26229508196721313,1,1,9.0,3,0,0.6000000000000001,0.8,4,5,1,2,1,0.06666666666666676,0.5,0.4666666666666667,0.19565217391304346,0.4644142896704514
54418,0,0.22950819672131148,1,1,9.0,3,1,0.6000000000000001,0.6000000000000001,5,3,1,2,0,0.2666666666666667,0.25,0.2,0.21739130434782608,0.9826763900427705
54419,0,0.4098360655737705,1,1,7.0,4,1,0.8,0.6000000000000001,4,1,1,3,0,0.06666666666666676,0.125,0.06666666666666667,0.021739130434782608,0.4684144127511615
54420,1,0.01639344262295082,0,1,36.0,3,1,0.8,0.8,4,4,2,2,0,0.06666666666666676,0.0625,0.06666666666666667,0.10869565217391304,0.4916766669743684
54421,0,0.09836065573770492,0,1,14.0,4,1,0.8,0.2,4,4,1,3,0,0.6666666666666666,0.0625,0.06666666666666667,0.08695652173913043,0.4705990953567802
54422,0,0.19672131147540983,0,3,9.0,4,1,0.6000000000000001,0.8,2,1,1,5,0,0.5333333333333333,0.125,0.4666666666666667,0.13043478260869565,0.5461398812271147
54423,0,0.09836065573770492,2,1,9.0,1,1,0.6000000000000001,0.8,2,5,2,6,0,0.20000000000000007,0.0625,0.06666666666666667,0.10869565217391304,0.4515831256346349
54424,0,0.3278688524590164,1,3,9.0,2,0,0.8,1.0000000000000002,1,4,1,5,1,0.2666666666666667,0.4375,0.4666666666666667,0.17391304347826086,0.9037816548201484
54425,1,0.01639344262295082,1,1,9.0,4,1,0.8,0.6000000000000001,4,3,2,4,0,0.06666666666666676,0.0625,0.06666666666666667,0.021739130434782608,0.4918612880396319
54426,0,0.04918032786885246,1,3,9.0,3,1,0.8,0.8,2,4,1,4,0,0.6,0.125,0.06666666666666667,0.021739130434782608,0.5890642789008892
54427,0,0.0819672131147541,1,1,30.0,3,1,0.8,0.8,2,1,1,2,0,0.7333333333333333,0.0625,0.4666666666666667,0.19565217391304346,0.5563863503492414
54428,0,0.01639344262295082,0,1,12.0,4,1,0.6000000000000001,0.2,2,5,1,3,0,0.13333333333333341,0.125,0.06666666666666667,0.13043478260869565,0.5077079294747531
54429,0,0.3114754098360656,1,1,27.0,3,1,0.8,0.6000000000000001,1,1,1,2,1,0.2666666666666667,0.1875,0.06666666666666667,0.2391304347826087,0.7999015354318594
54430,0,0.1639344262295082,1,1,13.0,4,1,0.6000000000000001,0.6000000000000001,4,1,1,2,0,0.06666666666666676,0.125,0.6666666666666666,0.2608695652173913,0.4833994892150527
54431,0,0.4754098360655738,1,1,7.0,3,1,0.6000000000000001,0.6000000000000001,5,5,2,2,1,0.2666666666666667,0.25,0.26666666666666666,0.30434782608695654,0.970645250623096
54432,1,0.18032786885245902,0,1,36.0,4,1,0.6000000000000001,0.6000000000000001,0,4,1,3,1,0.13333333333333341,0.3125,0.06666666666666667,0.21739130434782608,0.7492230530170159
54433,0,0.03278688524590164,2,1,16.0,3,1,0.8,0.6000000000000001,4,1,1,3,0,0.8666666666666668,0.125,0.06666666666666667,0.10869565217391304,0.44832148681497885
54434,0,0.18032786885245902,1,3,13.0,3,1,0.8,0.6000000000000001,2,1,1,6,0,0.2666666666666667,0.125,0.06666666666666667,0.043478260869565216,0.584694913689652
54435,0,0.01639344262295082,1,1,10.0,3,1,0.8,0.8,4,3,2,3,0,0.4666666666666667,0.125,0.06666666666666667,0.021739130434782608,0.48401489276593124
54436,0,0.18032786885245902,0,1,7.0,3,0,0.8,0.6000000000000001,0,1,1,4,1,0.5333333333333333,0.0625,0.06666666666666667,0.06521739130434782,0.8031939444290592
54437,0,0.14754098360655737,1,1,29.0,4,0,0.8,0.2,0,4,1,9,0,0.5333333333333333,0.375,0.06666666666666667,0.06521739130434782,0.7537462691159726
54438,0,0.19672131147540983,1,3,14.0,3,0,0.6000000000000001,0.2,2,5,1,3,1,0.9333333333333335,0.3125,0.4666666666666667,0.17391304347826086,0.5570940644327518
54439,0,0.01639344262295082,0,1,7.0,4,0,0.6000000000000001,0.6000000000000001,2,4,1,3,0,0.6666666666666666,0.125,0.06666666666666667,0.10869565217391304,0.5814640450475399
54440,0,0.39344262295081966,1,1,11.0,4,1,0.8,0.6000000000000001,5,4,1,5,0,0.2666666666666667,0.0625,0.06666666666666667,0.15217391304347827,0.9736914981999445
54441,0,0.4426229508196722,1,1,10.0,3,1,0.6000000000000001,0.6000000000000001,1,3,1,5,1,0.2666666666666667,0.125,0.06666666666666667,0.08695652173913043,0.9256900212314224
54442,0,0.26229508196721313,1,3,7.0,4,1,0.4,0.6000000000000001,2,3,1,3,0,1.0,0.4375,0.7333333333333334,0.15217391304347827,0.5356164805070924
54443,0,0.04918032786885246,0,3,9.0,4,1,0.6000000000000001,0.6000000000000001,2,1,2,3,0,0.5333333333333333,0.0625,0.06666666666666667,0.21739130434782608,0.5247546078340871
54444,0,0.4754098360655738,1,1,27.0,1,1,0.6000000000000001,0.6000000000000001,2,1,1,5,1,0.6,0.0625,0.06666666666666667,0.19565217391304346,0.5512477306994061
54445,0,0.01639344262295082,0,1,18.0,3,1,0.6000000000000001,0.6000000000000001,2,5,1,3,1,0.20000000000000007,0.125,0.2,0.08695652173913043,0.5305086310348011
54446,0,0.18032786885245902,2,1,7.0,4,0,0.6000000000000001,0.6000000000000001,4,1,2,3,0,0.13333333333333341,0.125,0.33333333333333337,0.17391304347826086,0.44970614480445553
54447,1,0.13114754098360656,0,1,31.0,4,1,0.6000000000000001,0.6000000000000001,4,3,1,5,1,0.7999999999999999,0.0625,0.06666666666666667,0.021739130434782608,0.4818917505154005
54448,0,0.19672131147540983,1,1,30.0,4,1,0.6000000000000001,0.6000000000000001,2,1,1,11,0,0.2666666666666667,0.0625,0.06666666666666667,0.06521739130434782,0.5614018892889011
54449,1,0.01639344262295082,2,1,23.0,3,1,0.6000000000000001,0.6000000000000001,4,4,1,4,1,0.20000000000000007,0.125,0.06666666666666667,0.06521739130434782,0.45764485061078797
54450,0,0.03278688524590164,1,1,15.0,4,0,0.8,0.6000000000000001,4,1,2,3,0,0.7333333333333333,0.125,0.06666666666666667,0.06521739130434782,0.48647650696944517
54451,0,0.3770491803278689,0,1,17.0,4,0,0.6000000000000001,0.6000000000000001,5,5,2,11,1,0.2666666666666667,0.0625,0.06666666666666667,0.06521739130434782,0.9589525831564046
54452,0,0.1639344262295082,1,1,10.0,1,1,0.4,0.6000000000000001,2,4,2,6,0,0.13333333333333341,0.1875,0.4666666666666667,0.17391304347826086,0.5226314655835563
54453,0,0.0819672131147541,0,3,12.0,5,0,0.6000000000000001,0.6000000000000001,4,4,1,3,0,0.06666666666666676,0.0625,0.13333333333333336,0.06521739130434782,0.4704452444690605
54454,1,0.01639344262295082,1,3,11.0,5,1,0.6000000000000001,0.8,2,1,2,3,1,0.13333333333333341,0.3125,0.4666666666666667,0.10869565217391304,0.5639558140250469
54455,0,0.18032786885245902,0,1,16.0,3,1,0.6000000000000001,0.6000000000000001,4,1,1,3,1,0.13333333333333341,0.0625,0.06666666666666667,0.06521739130434782,0.4561986522662235
54456,0,0.26229508196721313,0,3,33.0,5,0,0.8,0.6000000000000001,1,4,1,7,0,0.2666666666666667,0.25,0.06666666666666667,0.19565217391304346,0.8007938705806332
54457,1,0.01639344262295082,2,1,10.0,4,1,0.6000000000000001,0.6000000000000001,4,3,2,3,0,0.20000000000000007,0.125,0.06666666666666667,0.021739130434782608,0.428320871411428
54458,0,0.14754098360655737,1,3,23.0,5,1,0.8,0.6000000000000001,0,4,1,2,0,0.33333333333333337,0.25,0.4,0.21739130434782608,0.6314040432013291
54459,0,0.1639344262295082,0,1,25.0,4,1,0.6000000000000001,0.2,4,1,1,6,0,0.5333333333333333,0.125,0.06666666666666667,0.021739130434782608,0.4981076340810486
54460,0,0.4098360655737705,1,1,9.0,3,1,0.6000000000000001,1.0000000000000002,2,4,1,7,0,0.5333333333333333,0.0625,0.06666666666666667,0.06521739130434782,0.553309332594849
54461,0,0.24590163934426232,1,3,9.0,4,1,0.6000000000000001,0.6000000000000001,1,4,2,3,0,0.6,0.0625,0.06666666666666667,0.10869565217391304,0.877411612665005
54462,0,0.01639344262295082,2,3,17.0,3,0,0.8,0.8,4,3,2,3,0,0.13333333333333341,0.0625,0.06666666666666667,0.021739130434782608,0.4215514323517646
54463,0,0.03278688524590164,1,1,23.0,3,1,0.8,0.2,2,5,2,2,0,0.6,0.0625,0.06666666666666667,0.17391304347826086,0.5588171943752116
54464,0,0.0819672131147541,1,3,14.0,2,1,0.8,0.2,2,1,1,6,0,0.06666666666666676,0.25,0.4666666666666667,0.17391304347826086,0.5978337795009077
54465,0,0.21311475409836067,1,1,7.0,3,1,0.6000000000000001,0.2,0,1,1,2,0,0.4666666666666667,0.125,0.2,0.06521739130434782,0.6804209360288008
54466,0,0.1639344262295082,0,1,31.0,4,0,0.6000000000000001,0.6000000000000001,2,4,1,9,0,0.33333333333333337,0.125,0.06666666666666667,0.19565217391304346,0.5592172066832826
54467,0,0.09836065573770492,1,3,14.0,4,1,0.8,0.8,2,3,1,3,0,0.2666666666666667,0.25,0.26666666666666666,0.19565217391304346,0.5533708729499369
54468,0,0.19672131147540983,1,1,32.0,4,0,0.6000000000000001,0.8,0,4,1,5,0,0.4666666666666667,0.0625,0.06666666666666667,0.043478260869565216,0.7557463306563279
54469,0,0.5081967213114754,0,1,7.0,4,1,0.6000000000000001,1.0000000000000002,2,3,1,4,1,0.20000000000000007,0.125,0.06666666666666667,0.06521739130434782,0.5587864241976676
54470,0,0.0819672131147541,1,1,12.0,1,1,0.6000000000000001,0.6000000000000001,4,1,1,2,1,0.13333333333333341,0.125,0.06666666666666667,0.08695652173913043,0.532970245238315
54471,0,0.0819672131147541,1,2,9.0,6,1,0.8,0.8,2,5,1,5,0,0.13333333333333341,0.0625,0.06666666666666667,0.021739130434782608,0.5818640573556109
54472,0,0.3114754098360656,0,1,14.0,4,1,0.8,0.6000000000000001,0,5,1,3,0,0.5333333333333333,0.1875,0.6,0.2608695652173913,0.5449398443029015
54473,0,0.0819672131147541,1,1,9.0,4,1,0.6000000000000001,0.6000000000000001,4,1,1,2,1,0.5333333333333333,0.1875,0.13333333333333336,0.06521739130434782,0.4675528477799316
54474,0,0.11475409836065574,0,1,12.0,4,0,0.8,0.6000000000000001,0,4,1,8,0,0.06666666666666676,0.5,0.06666666666666667,0.19565217391304346,0.7501153881657896
54475,0,0.01639344262295082,1,1,17.0,3,1,0.8,0.6000000000000001,1,5,1,3,1,0.2666666666666667,0.125,0.7333333333333334,0.2391304347826087,0.9098126096187574
54476,0,0.27868852459016397,0,1,17.0,4,0,0.6000000000000001,0.6000000000000001,4,1,2,2,0,0.6,0.0625,0.06666666666666667,0.17391304347826086,0.4601680051693898
54477,0,0.3770491803278689,1,1,7.0,2,0,0.6000000000000001,0.8,1,3,2,9,1,0.13333333333333341,0.0625,0.06666666666666667,0.17391304347826086,0.8143019785224159
54478,1,0.26229508196721313,1,1,15.0,3,1,0.6000000000000001,0.8,2,4,1,4,0,0.33333333333333337,0.5,0.4666666666666667,0.17391304347826086,0.536662666543586
54479,0,0.01639344262295082,1,1,12.0,4,0,0.6000000000000001,0.6000000000000001,4,4,2,3,1,0.13333333333333341,0.0625,0.06666666666666667,0.06521739130434782,0.46087571925290005
54480,0,0.09836065573770492,1,3,15.0,1,0,0.8,0.8,2,4,1,3,1,0.06666666666666676,0.75,0.7333333333333334,0.21739130434782608,0.5454937074986922
54481,0,0.01639344262295082,1,3,9.0,4,1,0.8,0.6000000000000001,2,3,2,3,1,0.06666666666666676,0.0625,0.06666666666666667,0.10869565217391304,0.5224160743407489
54482,0,0.0819672131147541,1,3,14.0,5,1,0.8,0.6000000000000001,2,1,1,6,0,0.13333333333333341,0.0625,0.06666666666666667,0.17391304347826086,0.616849749223053
54483,0,0.09836065573770492,1,1,9.0,3,0,0.8,0.2,2,1,2,9,0,0.4,0.0625,0.06666666666666667,0.17391304347826086,0.5401704667835934
54484,1,0.01639344262295082,1,1,9.0,3,1,0.6000000000000001,1.0000000000000002,4,1,1,7,1,0.20000000000000007,0.125,0.13333333333333336,0.06521739130434782,0.4912151143112095
54485,0,0.06557377049180328,1,1,35.0,3,0,0.8,0.6000000000000001,2,1,1,3,0,0.20000000000000007,0.125,0.06666666666666667,0.21739130434782608,0.5623249946152189
54486,0,0.0819672131147541,0,1,14.0,4,0,0.6000000000000001,0.8,0,3,1,3,0,0.9333333333333335,0.5,0.5333333333333333,0.06521739130434782,0.6598049170743715
54487,0,0.21311475409836067,0,1,14.0,3,1,0.6000000000000001,0.8,5,1,1,3,0,0.2666666666666667,0.4375,0.8666666666666667,0.08695652173913043,0.9776300809255669
54488,1,0.04918032786885246,1,3,10.0,3,0,0.6000000000000001,0.6000000000000001,2,3,1,6,1,0.5333333333333333,0.125,0.06666666666666667,0.021739130434782608,0.5458014092741315
54489,0,0.11475409836065574,0,3,17.0,5,1,0.6000000000000001,0.8,2,1,2,5,0,0.2666666666666667,0.125,0.06666666666666667,0.043478260869565216,0.5286931905597094
54490,0,0.3442622950819672,1,1,12.0,4,1,0.6000000000000001,0.6000000000000001,5,3,1,6,0,0.2666666666666667,0.125,0.06666666666666667,0.043478260869565216,0.9477214683528723
54491,0,0.27868852459016397,0,1,17.0,4,0,0.6000000000000001,0.8,2,3,1,3,0,0.06666666666666676,0.125,0.06666666666666667,0.021739130434782608,0.546386042647466
54492,0,0.01639344262295082,0,3,7.0,5,1,0.8,0.6000000000000001,2,4,1,2,1,0.20000000000000007,0.0625,0.06666666666666667,0.10869565217391304,0.5799870765254316
54493,0,0.45901639344262296,0,1,27.0,4,0,0.6000000000000001,0.6000000000000001,2,3,2,5,0,0.13333333333333341,0.0625,0.06666666666666667,0.08695652173913043,0.5344472137604234
54494,0,0.27868852459016397,1,1,14.0,4,0,0.6000000000000001,0.6000000000000001,0,5,1,10,0,0.4,0.125,0.06666666666666667,0.06521739130434782,0.6918674420751407
54495,0,0.3114754098360656,1,1,15.0,6,1,0.8,0.6000000000000001,2,1,1,11,0,0.2666666666666667,0.5625,0.6,0.19565217391304346,0.49838456567894396
54496,0,0.22950819672131148,1,3,7.0,3,1,0.6000000000000001,1.0000000000000002,2,1,1,4,1,0.7999999999999999,0.125,0.06666666666666667,0.06521739130434782,0.6140804332440998
54497,1,0.01639344262295082,2,1,15.0,6,1,0.8,1.0000000000000002,4,5,1,3,1,0.06666666666666676,0.0625,0.06666666666666667,0.17391304347826086,0.44982922551463117
54498,0,0.04918032786885246,1,1,16.0,6,1,0.4,0.8,4,1,2,2,0,0.4666666666666667,0.125,0.13333333333333336,0.06521739130434782,0.5071848364565064
54499,0,0.06557377049180328,1,3,12.0,5,0,0.4,0.8,2,3,1,3,0,0.20000000000000007,0.125,0.06666666666666667,0.06521739130434782,0.572879165512785
54500,0,0.01639344262295082,1,3,15.0,5,0,0.6000000000000001,0.6000000000000001,2,4,1,3,0,0.5333333333333333,0.0625,0.06666666666666667,0.17391304347826086,0.5758331025570017
54501,0,0.18032786885245902,1,1,12.0,3,1,0.8,0.6000000000000001,2,1,1,9,0,0.4,0.125,0.06666666666666667,0.10869565217391304,0.5799255361703437
54502,0,0.19672131147540983,1,1,22.0,4,1,0.8,0.8,0,1,1,2,1,0.2666666666666667,0.1875,0.06666666666666667,0.21739130434782608,0.7387919628296256
54503,0,0.0819672131147541,1,1,14.0,3,0,0.6000000000000001,0.6000000000000001,0,1,2,3,1,0.2666666666666667,0.3125,0.26666666666666666,0.2391304347826087,0.6044185974953076
54504,0,0.04918032786885246,1,3,17.0,5,0,0.6000000000000001,0.8,2,4,1,3,1,0.2666666666666667,0.125,0.06666666666666667,0.17391304347826086,0.6390350472322225
54505,0,0.14754098360655737,1,1,12.0,2,1,0.8,0.6000000000000001,0,4,2,2,0,0.20000000000000007,0.125,0.06666666666666667,0.30434782608695654,0.6337118065171236
54506,0,0.01639344262295082,1,1,33.0,4,1,0.6000000000000001,0.6000000000000001,4,1,1,3,0,0.13333333333333341,0.0625,0.06666666666666667,0.06521739130434782,0.47398381488661184
54507,0,0.24590163934426232,1,1,13.0,3,1,0.8,0.8,2,4,2,8,1,0.33333333333333337,0.125,0.06666666666666667,0.06521739130434782,0.5702329302440075
54508,0,0.3442622950819672,0,3,11.0,3,1,0.8,0.6000000000000001,2,3,2,5,0,0.6,0.0625,0.06666666666666667,0.021739130434782608,0.4761992676697744
54509,0,0.26229508196721313,1,1,30.0,4,0,0.6000000000000001,0.6000000000000001,1,1,2,4,0,0.2666666666666667,0.0625,0.06666666666666667,0.021739130434782608,0.8767038985814948
54510,0,0.04918032786885246,0,3,9.0,4,1,0.8,0.6000000000000001,2,3,1,3,0,0.2666666666666667,0.125,0.06666666666666667,0.06521739130434782,0.52767777470076
54511,0,0.26229508196721313,1,2,9.0,1,1,0.6000000000000001,0.6000000000000001,4,3,1,2,1,0.06666666666666676,0.125,0.06666666666666667,0.021739130434782608,0.4675836179574756
54512,0,0.09836065573770492,2,1,9.0,3,0,0.8,0.6000000000000001,4,4,1,3,0,0.20000000000000007,0.0625,0.06666666666666667,0.17391304347826086,0.4575525400781562
54513,0,0.36065573770491804,1,3,36.0,3,0,0.8,0.6000000000000001,0,3,1,5,0,0.7333333333333333,0.0625,0.06666666666666667,0.021739130434782608,0.7693775193082865
54514,0,0.18032786885245902,1,1,13.0,3,1,0.6000000000000001,0.2,2,5,1,6,1,0.20000000000000007,0.4375,0.4,0.17391304347826086,0.5684482599464599
54515,0,0.06557377049180328,0,3,32.0,1,0,0.6000000000000001,0.6000000000000001,2,3,1,9,1,0.13333333333333341,0.1875,0.13333333333333336,0.06521739130434782,0.5303547801470815
54516,0,0.01639344262295082,1,3,7.0,4,1,0.6000000000000001,0.6000000000000001,2,3,1,3,0,0.4666666666666667,0.0625,0.4666666666666667,0.17391304347826086,0.5475860795716792
54517,0,0.26229508196721313,1,1,9.0,6,1,0.8,0.8,2,1,2,5,0,0.8666666666666668,0.125,0.06666666666666667,0.021739130434782608,0.5932797932244068
54518,1,0.01639344262295082,0,3,7.0,1,0,0.8,0.8,4,4,2,3,1,0.06666666666666676,0.125,0.06666666666666667,0.06521739130434782,0.45152158527954706
54519,0,0.1639344262295082,0,3,7.0,3,0,0.6000000000000001,0.6000000000000001,2,1,2,6,0,0.33333333333333337,0.125,0.06666666666666667,0.021739130434782608,0.5893412104987845
54520,0,0.1639344262295082,0,3,10.0,3,1,0.6000000000000001,0.8,0,1,1,6,0,0.06666666666666676,0.0625,0.06666666666666667,0.06521739130434782,0.6830671712975783
54521,0,0.5081967213114754,1,1,7.0,3,1,0.6000000000000001,0.6000000000000001,2,3,1,4,0,0.06666666666666676,0.0625,0.06666666666666667,0.06521739130434782,0.5924797686082649
54522,0,0.22950819672131148,2,1,17.0,4,0,0.6000000000000001,0.2,4,3,1,5,1,0.20000000000000007,0.0625,0.06666666666666667,0.17391304347826086,0.45272162220376005
54523,0,0.01639344262295082,0,3,16.0,3,1,0.6000000000000001,0.6000000000000001,4,1,2,3,0,0.9333333333333335,0.1875,0.13333333333333336,0.06521739130434782,0.46493738268869805
54524,1,0.01639344262295082,1,3,12.0,5,0,0.6000000000000001,0.6000000000000001,4,3,2,3,1,0.20000000000000007,0.0625,0.06666666666666667,0.021739130434782608,0.47235299547678383
54525,0,0.18032786885245902,1,1,17.0,3,0,0.8,0.6000000000000001,4,5,1,8,0,0.6666666666666666,0.125,0.06666666666666667,0.08695652173913043,0.4908458721806825
